item_id,item_id.1,HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timestamp
20440,1086.219724,4058.092096,1141.058738,726.3480783,112.7266135,468.5605511,41.46192893,722.0572879,812.6816534,149.9013778,37.48440899,2023-03-15 04:48:00
20460,1086.234228,4062.718637,1140.072516,730.13343,112.3785352,468.5315446,41.36040609,724.3052937,812.5946338,149.8288615,37.25235678,2023-03-15 05:08:00
20480,1086.248731,4067.345178,1139.086294,733.9187817,112.0304569,468.5025381,41.25888325,726.5532995,812.5076142,149.7563452,37.02030457,2023-03-15 05:28:00
20500,1086.263234,4071.971719,1138.100073,737.7041334,111.6823785,468.4735315,41.15736041,728.8013053,812.4205946,149.6838289,36.78825236,2023-03-15 05:48:00
20520,1086.277737,4076.59826,1137.113851,741.4894851,111.3343002,468.444525,41.05583756,731.0493111,812.3335751,149.6113125,36.55620015,2023-03-15 06:08:00
20540,1086.292241,4081.224801,1136.127629,745.2748368,110.9862219,468.4155185,40.95431472,733.2973169,812.2465555,149.5387962,36.32414793,2023-03-15 06:28:00
20560,1086.306744,4085.851342,1135.141407,749.0601885,110.6381436,468.386512,40.85279188,735.5453227,812.1595359,149.4662799,36.09209572,2023-03-15 06:48:00
20580,1086.321247,4090.477883,1134.155185,752.8455402,110.2900653,468.3575054,40.75126904,737.7933285,812.0725163,149.3937636,35.86004351,2023-03-15 07:08:00
20600,1086.335751,4095.104423,1133.168963,756.630892,109.9419869,468.3284989,40.64974619,740.0413343,811.9854967,149.3212473,35.6279913,2023-03-15 07:28:00
20620,1086.350254,4099.730964,1132.182741,760.4162437,109.5939086,468.2994924,40.54822335,742.2893401,811.8984772,149.248731,35.39593909,2023-03-15 07:48:00
20640,1086.364757,4104.357505,1131.196519,764.2015954,109.2458303,468.2704859,40.44670051,744.5373459,811.8114576,149.1762146,35.16388687,2023-03-15 08:08:00
20660,1086.37926,4108.984046,1130.210297,767.9869471,108.897752,468.2414793,40.34517766,746.7853517,811.724438,149.1036983,34.93183466,2023-03-15 08:28:00
20680,1086.393764,4113.610587,1129.224075,771.7722988,108.5496737,468.2124728,40.24365482,749.0333575,811.6374184,149.031182,34.69978245,2023-03-15 08:48:00
20700,1086.408267,4118.237128,1128.237854,775.5576505,108.2015954,468.1834663,40.14213198,751.2813633,811.5503988,148.9586657,34.46773024,2023-03-15 09:08:00
20720,1086.42277,4122.863669,1127.251632,779.3430022,107.853517,468.1544598,40.04060914,753.5293691,811.4633793,148.8861494,34.23567803,2023-03-15 09:28:00
20740,1086.437273,4127.49021,1126.26541,783.1283539,107.5054387,468.1254532,39.93908629,755.7773749,811.3763597,148.8136331,34.00362582,2023-03-15 09:48:00
20760,1086.451777,4132.116751,1125.279188,786.9137056,107.1573604,468.0964467,39.83756345,758.0253807,811.2893401,148.7411168,33.7715736,2023-03-15 10:08:00
20780,1086.46628,4136.743292,1124.292966,790.6990573,106.8092821,468.0674402,39.73604061,760.2733865,811.2023205,148.6686004,33.53952139,2023-03-15 10:28:00
20800,1086.480783,4141.369833,1123.306744,794.484409,106.4612038,468.0384336,39.63451777,762.5213923,811.1153009,148.5960841,33.30746918,2023-03-15 10:48:00
20820,1086.495286,4145.996374,1122.320522,798.2697607,106.1131255,468.0094271,39.53299492,764.7693981,811.0282814,148.5235678,33.07541697,2023-03-15 11:08:00
20840,1086.50979,4150.622915,1121.3343,802.0551124,105.7650471,467.9804206,39.43147208,767.0174039,810.9412618,148.4510515,32.84336476,2023-03-15 11:28:00
20860,1086.524293,4155.249456,1120.348078,805.8404641,105.4169688,467.9514141,39.32994924,769.2654097,810.8542422,148.3785352,32.61131255,2023-03-15 11:48:00
20880,1086.538796,4159.875997,1119.361856,809.6258158,105.0688905,467.9224075,39.2284264,771.5134155,810.7672226,148.3060189,32.37926033,2023-03-15 12:08:00
20900,1086.553299,4164.502538,1118.375635,813.4111675,104.7208122,467.893401,39.12690355,773.7614213,810.680203,148.2335025,32.14720812,2023-03-15 12:28:00
20920,1086.567803,4169.129079,1117.389413,817.1965192,104.3727339,467.8643945,39.02538071,776.0094271,810.5931835,148.1609862,31.91515591,2023-03-15 12:48:00
20940,1086.582306,4173.75562,1116.403191,820.9818709,104.0246555,467.835388,38.92385787,778.2574329,810.5061639,148.0884699,31.6831037,2023-03-15 13:08:00
20960,1086.596809,4178.382161,1115.416969,824.7672226,103.6765772,467.8063814,38.82233503,780.5054387,810.4191443,148.0159536,31.45105149,2023-03-15 13:28:00
20980,1086.611313,4183.008702,1114.430747,828.5525743,103.3284989,467.7773749,38.72081218,782.7534445,810.3321247,147.9434373,31.21899927,2023-03-15 13:48:00
21000,1086.625816,4187.635243,1113.444525,832.337926,102.9804206,467.7483684,38.61928934,785.0014503,810.2451051,147.870921,30.98694706,2023-03-15 14:08:00
21020,1086.640319,4192.261784,1112.458303,836.1232777,102.6323423,467.7193619,38.5177665,787.2494561,810.1580856,147.7984046,30.75489485,2023-03-15 14:28:00
21040,1086.654822,4196.888325,1111.472081,839.9086294,102.284264,467.6903553,38.41624365,789.4974619,810.071066,147.7258883,30.52284264,2023-03-15 14:48:00
21060,1086.669326,4201.514866,1110.485859,843.6939811,101.9361856,467.6613488,38.31472081,791.7454677,809.9840464,147.653372,30.29079043,2023-03-15 15:08:00
21080,1086.683829,4206.141407,1109.499637,847.4793328,101.5881073,467.6323423,38.21319797,793.9934735,809.8970268,147.5808557,30.05873822,2023-03-15 15:28:00
21100,1086.698332,4210.767948,1108.513416,851.2646846,101.240029,467.6033358,38.11167513,796.2414793,809.8100073,147.5083394,29.826686,2023-03-15 15:48:00
21120,1086.712835,4215.394489,1107.527194,855.0500363,100.8919507,467.5743292,38.01015228,798.4894851,809.7229877,147.4358231,29.59463379,2023-03-15 16:08:00
21140,1086.727339,4220.02103,1106.540972,858.835388,100.5438724,467.5453227,37.90862944,800.7374909,809.6359681,147.3633067,29.36258158,2023-03-15 16:28:00
21160,1086.741842,4224.647571,1105.55475,862.6207397,100.1957941,467.5163162,37.8071066,802.9854967,809.5489485,147.2907904,29.13052937,2023-03-15 16:48:00
21180,1086.756345,4229.274112,1104.568528,866.4060914,99.84771574,467.4873096,37.70558376,805.2335025,809.4619289,147.2182741,28.89847716,2023-03-15 17:08:00
21200,1086.770848,4233.900653,1103.582306,870.1914431,99.49963742,467.4583031,37.60406091,807.4815083,809.3749094,147.1457578,28.66642495,2023-03-15 17:28:00
21220,1086.785352,4238.527194,1102.596084,873.9767948,99.1515591,467.4292966,37.50253807,809.7295141,809.2878898,147.0732415,28.43437273,2023-03-15 17:48:00
21240,1086.799855,4243.153735,1101.609862,877.7621465,98.80348078,467.4002901,37.40101523,811.9775199,809.2008702,147.0007252,28.20232052,2023-03-15 18:08:00
21260,1086.814358,4247.780276,1100.62364,881.5474982,98.45540247,467.3712835,37.29949239,814.2255257,809.1138506,146.9282088,27.97026831,2023-03-15 18:28:00
21280,1086.828861,4252.406817,1099.637418,885.3328499,98.10732415,467.342277,37.19796954,816.4735315,809.026831,146.8556925,27.7382161,2023-03-15 18:48:00
21300,1086.843365,4257.033358,1098.651197,889.1182016,97.75924583,467.3132705,37.0964467,818.7215373,808.9398115,146.7831762,27.50616389,2023-03-15 19:08:00
21320,1086.857868,4261.659898,1097.664975,892.9035533,97.41116751,467.284264,36.99492386,820.9695431,808.8527919,146.7106599,27.27411168,2023-03-15 19:28:00
21340,1086.872371,4266.286439,1096.678753,896.688905,97.0630892,467.2552574,36.89340102,823.2175489,808.7657723,146.6381436,27.04205946,2023-03-15 19:48:00
21360,1086.886875,4270.91298,1095.692531,900.4742567,96.71501088,467.2262509,36.79187817,825.4655547,808.6787527,146.5656273,26.81000725,2023-03-15 20:08:00
21380,1086.901378,4275.539521,1094.706309,904.2596084,96.36693256,467.1972444,36.69035533,827.7135606,808.5917331,146.4931109,26.57795504,2023-03-15 20:28:00
21400,1086.915881,4280.166062,1093.720087,908.0449601,96.01885424,467.1682379,36.58883249,829.9615664,808.5047136,146.4205946,26.34590283,2023-03-15 20:48:00
21420,1086.930384,4284.792603,1092.733865,911.8303118,95.67077592,467.1392313,36.48730964,832.2095722,808.417694,146.3480783,26.11385062,2023-03-15 21:08:00
21440,1086.944888,4289.419144,1091.747643,915.6156635,95.32269761,467.1102248,36.3857868,834.457578,808.3306744,146.275562,25.8817984,2023-03-15 21:28:00
21460,1086.959391,4294.045685,1090.761421,919.4010152,94.97461929,467.0812183,36.28426396,836.7055838,808.2436548,146.2030457,25.64974619,2023-03-15 21:48:00
21480,1086.973894,4298.672226,1089.775199,923.1863669,94.62654097,467.0522117,36.18274112,838.9535896,808.1566352,146.1305294,25.41769398,2023-03-15 22:08:00
21500,1086.988397,4303.298767,1088.788978,926.9717186,94.27846265,467.0232052,36.08121827,841.2015954,808.0696157,146.0580131,25.18564177,2023-03-15 22:28:00
